"date","status","latitude","longitude","wind"
"200509301200","TD","11.8","32.7","25"
"200509301800","TD","12.2","33","30"
"200510010000","TD","12.7","33.3","30"
"200510010600","TD","13.3","33.5","30"
"200510011200","TD","13.8","33.7","30"
"200510011800","TD","14.4","33.9","30"
"200510020000","TD","15","33.8","30"
"200510020600","TD","15.7","34.3","25"
"200510021200","TD","16.6","35.3","25"
