"date","status","latitude","longitude","wind"
"200506281800","TD","19.7","95.4","30"
"200506282235","TS","19.9","95.7","35"
"200506290000","TS","20","95.8","35"
"200506290600","TS","20.4","96.4","35"
"200506291200","TS","20.8","97.3","35"
"200506291800","TD","21.4","98.1","25"
"200506300000","TD","22","98.5","25"
