"date","status","latitude","longitude","wind"
"200510050600","TS","27.3","79.7","35"
"200510051200","TS","28.3","80.2","40"
"200510051800","TS","29.5","80.9","45"
"200510052300","TS","30.4","81.4","45"
"200510060000","TS","30.5","81.6","45"
"200510060600","TS","31.3","82.8","35"
"200510061200","TD","31.8","84.6","25"
"200510061800","TD","31.2","85.8","15"
"200510070000","LO","30.3","85.6","10"
