"date","status","latitude","longitude","wind"
"200510040000","LO","33.8","31.8","30"
"200510040600","SD","34.8","30.2","30"
"200510041200","SS","35.9","28.5","35"
"200510041800","SS","37.1","26.7","45"
"200510050000","SS","38.8","25","45"
"200510050600","EX","41","23.3","40"
"200510051200","EX","43.6","23","40"
